,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
170.0,0.569,0.1472,0.3576,0.929,0.062,170.0,80,260,0.3576
180.0,0.569,0.1472,0.372,0.929,0.062,180.0,90,270,0.372
190.0,0.569,0.1472,0.3752,0.929,0.062,190.0,100,280,0.3752
200.0,0.569,0.1472,0.414,0.929,0.062,200.0,110,290,0.414
210.0,0.569,0.1472,0.4073,0.929,0.062,210.0,120,300,0.4073
220.0,0.569,0.1472,0.4081,0.929,0.062,220.0,130,310,0.4081
230.0,0.569,0.1472,0.4151,0.929,0.062,230.0,140,320,0.4151
240.0,0.569,0.1472,0.4337,0.929,0.062,240.0,150,330,0.4337
250.0,0.569,0.1472,0.4474,0.929,0.062,250.0,160,340,0.4474
260.0,0.569,0.1472,0.4637,0.929,0.062,260.0,170,350,0.4637
270.0,0.569,0.1472,0.464,0.929,0.062,270.0,180,360,0.464
280.0,0.569,0.1472,0.4505,0.929,0.062,280.0,190,370,0.4505
290.0,0.569,0.1472,0.464,0.929,0.062,290.0,200,380,0.464
300.0,0.569,0.1472,0.4755,0.929,0.062,300.0,210,390,0.4755
310.0,0.569,0.1472,0.4736,0.929,0.062,310.0,220,400,0.4736
320.0,0.569,0.1472,0.4789,0.929,0.062,320.0,230,410,0.4789
330.0,0.569,0.1472,0.4863,0.929,0.062,330.0,240,420,0.4863
340.0,0.569,0.1472,0.487,0.929,0.062,340.0,250,430,0.487
350.0,0.569,0.1472,0.4639,0.929,0.062,350.0,260,440,0.4639
360.0,0.569,0.1472,0.4694,0.929,0.062,360.0,270,450,0.4694
370.0,0.569,0.1472,0.4834,0.929,0.062,370.0,280,460,0.4834
380.0,0.569,0.1472,0.4555,0.929,0.062,380.0,290,470,0.4555
390.0,0.569,0.1472,0.4555,0.929,0.062,390.0,300,480,0.4555
400.0,0.569,0.1472,0.4546,0.929,0.062,400.0,310,490,0.4546
410.0,0.569,0.1472,0.4558,0.929,0.062,410.0,320,500,0.4558
420.0,0.569,0.1472,0.4417,0.929,0.062,420.0,330,510,0.4417
430.0,0.569,0.1472,0.4329,0.929,0.062,430.0,340,520,0.4329
440.0,0.569,0.1472,0.454,0.929,0.062,440.0,350,530,0.454
450.0,0.569,0.1472,0.4603,0.929,0.062,450.0,360,540,0.4603
460.0,0.569,0.1472,0.4766,0.929,0.062,460.0,370,550,0.4766
470.0,0.569,0.1472,0.4502,0.929,0.062,470.0,380,560,0.4502
480.0,0.569,0.1472,0.4421,0.929,0.062,480.0,390,570,0.4421
490.0,0.569,0.1472,0.4591,0.929,0.062,490.0,400,580,0.4591
500.0,0.569,0.1472,0.472,0.929,0.062,500.0,410,590,0.472
510.0,0.569,0.1472,0.4777,0.929,0.062,510.0,420,600,0.4777
520.0,0.569,0.1472,0.5013,0.929,0.062,520.0,430,610,0.5013
530.0,0.569,0.1472,0.5008,0.929,0.062,530.0,440,620,0.5008
540.0,0.569,0.1472,0.4962,0.929,0.062,540.0,450,630,0.4962
550.0,0.569,0.1472,0.4975,0.929,0.062,550.0,460,640,0.4975
560.0,0.569,0.1472,0.5206,0.929,0.062,560.0,470,650,0.5206
570.0,0.569,0.1472,0.5193,0.929,0.062,570.0,480,660,0.5193
580.0,0.569,0.1472,0.5295,0.929,0.062,580.0,490,670,0.5295
590.0,0.569,0.1472,0.5217,0.929,0.062,590.0,500,680,0.5217
600.0,0.569,0.1472,0.5255,0.929,0.062,600.0,510,690,0.5255
610.0,0.569,0.1472,0.5375,0.929,0.062,610.0,520,700,0.5375
620.0,0.569,0.1472,0.5402,0.929,0.062,620.0,530,710,0.5402
630.0,0.569,0.1472,0.5314,0.929,0.062,630.0,540,720,0.5314
640.0,0.569,0.1472,0.5193,0.929,0.062,640.0,550,730,0.5193
650.0,0.569,0.1472,0.534,0.929,0.062,650.0,560,740,0.534
660.0,0.569,0.1472,0.5294,0.929,0.062,660.0,570,750,0.5294
670.0,0.569,0.1472,0.5282,0.929,0.062,670.0,580,760,0.5282
680.0,0.569,0.1472,0.5293,0.929,0.062,680.0,590,770,0.5293
690.0,0.569,0.1472,0.5113,0.929,0.062,690.0,600,780,0.5113
700.0,0.569,0.1472,0.4932,0.929,0.062,700.0,610,790,0.4932
710.0,0.569,0.1472,0.5043,0.929,0.062,710.0,620,800,0.5043
720.0,0.569,0.1472,0.5011,0.929,0.062,720.0,630,810,0.5011
730.0,0.569,0.1472,0.4752,0.929,0.062,730.0,640,820,0.4752
740.0,0.569,0.1472,0.4538,0.929,0.062,740.0,650,830,0.4538
750.0,0.569,0.1472,0.4676,0.929,0.062,750.0,660,840,0.4676
760.0,0.569,0.1472,0.4435,0.929,0.062,760.0,670,850,0.4435
770.0,0.569,0.1472,0.4428,0.929,0.062,770.0,680,860,0.4428
780.0,0.569,0.1472,0.4347,0.929,0.062,780.0,690,870,0.4347
790.0,0.569,0.1472,0.4239,0.929,0.062,790.0,700,880,0.4239
800.0,0.569,0.1472,0.3938,0.929,0.062,800.0,710,890,0.3938
810.0,0.569,0.1472,0.4093,0.929,0.062,810.0,720,900,0.4093
820.0,0.569,0.1472,0.4154,0.929,0.062,820.0,730,910,0.4154
830.0,0.569,0.1472,0.4132,0.929,0.062,830.0,740,920,0.4132
840.0,0.569,0.1472,0.4235,0.929,0.062,840.0,750,930,0.4235
850.0,0.569,0.1472,0.4258,0.929,0.062,850.0,760,940,0.4258
860.0,0.569,0.1472,0.4282,0.929,0.062,860.0,770,950,0.4282
870.0,0.569,0.1472,0.4575,0.929,0.062,870.0,780,960,0.4575
880.0,0.569,0.1472,0.4575,0.929,0.062,880.0,790,970,0.4575
890.0,0.569,0.1472,0.4498,0.929,0.062,890.0,800,980,0.4498
900.0,0.569,0.1472,0.4699,0.929,0.062,900.0,810,990,0.4699
910.0,0.569,0.1472,0.4775,0.929,0.062,910.0,820,1000,0.4775
920.0,0.569,0.1472,0.4824,0.929,0.062,920.0,830,1010,0.4824
930.0,0.569,0.1472,0.4833,0.929,0.062,930.0,840,1020,0.4833
940.0,0.569,0.1472,0.4865,0.929,0.062,940.0,850,1030,0.4865
950.0,0.569,0.1472,0.485,0.929,0.062,950.0,860,1040,0.485
960.0,0.569,0.1472,0.4859,0.929,0.062,960.0,870,1050,0.4859
970.0,0.569,0.1472,0.4922,0.929,0.062,970.0,880,1060,0.4922
980.0,0.569,0.1472,0.4887,0.929,0.062,980.0,890,1070,0.4887
990.0,0.569,0.1472,0.5003,0.929,0.062,990.0,900,1080,0.5003
1000.0,0.569,0.1472,0.5075,0.929,0.062,1000.0,910,1090,0.5075
1010.0,0.569,0.1472,0.5002,0.929,0.062,1010.0,920,1100,0.5002
1020.0,0.569,0.1472,0.51,0.929,0.062,1020.0,930,1110,0.51
1030.0,0.569,0.1472,0.4746,0.929,0.062,1030.0,940,1120,0.4746
1040.0,0.569,0.1472,0.4591,0.929,0.062,1040.0,950,1130,0.4591
1050.0,0.569,0.1472,0.4342,0.929,0.062,1050.0,960,1140,0.4342
1060.0,0.569,0.1472,0.4388,0.929,0.062,1060.0,970,1150,0.4388
1070.0,0.569,0.1472,0.4467,0.929,0.062,1070.0,980,1160,0.4467
1080.0,0.569,0.1472,0.4274,0.929,0.062,1080.0,990,1170,0.4274
1090.0,0.569,0.1472,0.4353,0.929,0.062,1090.0,1000,1180,0.4353
1100.0,0.569,0.1472,0.4386,0.929,0.062,1100.0,1010,1190,0.4386
1110.0,0.569,0.1472,0.4383,0.929,0.062,1110.0,1020,1200,0.4383
1120.0,0.569,0.1472,0.4432,0.929,0.062,1120.0,1030,1210,0.4432
1130.0,0.569,0.1472,0.462,0.929,0.062,1130.0,1040,1220,0.462
1140.0,0.569,0.1472,0.4772,0.929,0.062,1140.0,1050,1230,0.4772
1150.0,0.569,0.1472,0.4932,0.929,0.062,1150.0,1060,1240,0.4932
1160.0,0.569,0.1472,0.4852,0.929,0.062,1160.0,1070,1250,0.4852
1170.0,0.569,0.1472,0.4766,0.929,0.062,1170.0,1080,1260,0.4766
1180.0,0.569,0.1472,0.4744,0.929,0.062,1180.0,1090,1270,0.4744
1190.0,0.569,0.1472,0.4759,0.929,0.062,1190.0,1100,1280,0.4759
1200.0,0.569,0.1472,0.4617,0.929,0.062,1200.0,1110,1290,0.4617
1210.0,0.569,0.1472,0.5078,0.929,0.062,1210.0,1120,1300,0.5078
1220.0,0.569,0.1472,0.4985,0.929,0.062,1220.0,1130,1310,0.4985
1230.0,0.569,0.1472,0.5079,0.929,0.062,1230.0,1140,1320,0.5079
1240.0,0.569,0.1472,0.5163,0.929,0.062,1240.0,1150,1330,0.5163
1250.0,0.569,0.1472,0.5133,0.929,0.062,1250.0,1160,1340,0.5133
1260.0,0.569,0.1472,0.5105,0.929,0.062,1260.0,1170,1350,0.5105
1270.0,0.569,0.1472,0.516,0.929,0.062,1270.0,1180,1360,0.516
1280.0,0.569,0.1472,0.5064,0.929,0.062,1280.0,1190,1370,0.5064
1290.0,0.569,0.1472,0.4987,0.929,0.062,1290.0,1200,1380,0.4987
1300.0,0.569,0.1472,0.5009,0.929,0.062,1300.0,1210,1390,0.5009
1310.0,0.569,0.1472,0.4815,0.929,0.062,1310.0,1220,1400,0.4815
1320.0,0.569,0.1472,0.4788,0.929,0.062,1320.0,1230,1410,0.4788
1330.0,0.569,0.1472,0.4713,0.929,0.062,1330.0,1240,1420,0.4713
1340.0,0.569,0.1472,0.4959,0.929,0.062,1340.0,1250,1430,0.4959
1350.0,0.569,0.1472,0.5027,0.929,0.062,1350.0,1260,1440,0.5027
1360.0,0.569,0.1472,0.5027,0.929,0.062,1360.0,1270,1450,0.5027
1370.0,0.569,0.1472,0.5021,0.929,0.062,1370.0,1280,1460,0.5021
1380.0,0.569,0.1472,0.5007,0.929,0.062,1380.0,1290,1470,0.5007
1390.0,0.569,0.1472,0.4927,0.929,0.062,1390.0,1300,1480,0.4927
1400.0,0.569,0.1472,0.5124,0.929,0.062,1400.0,1310,1490,0.5124
1410.0,0.569,0.1472,0.5068,0.929,0.062,1410.0,1320,1500,0.5068
1420.0,0.569,0.1472,0.4805,0.929,0.062,1420.0,1330,1510,0.4805
1430.0,0.569,0.1472,0.4802,0.929,0.062,1430.0,1340,1520,0.4802
1440.0,0.569,0.1472,0.4864,0.929,0.062,1440.0,1350,1530,0.4864
1450.0,0.569,0.1472,0.4872,0.929,0.062,1450.0,1360,1540,0.4872
1460.0,0.569,0.1472,0.4957,0.929,0.062,1460.0,1370,1550,0.4957
1470.0,0.569,0.1472,0.5138,0.929,0.062,1470.0,1380,1560,0.5138
1480.0,0.569,0.1472,0.5231,0.929,0.062,1480.0,1390,1570,0.5231
1490.0,0.569,0.1472,0.5219,0.929,0.062,1490.0,1400,1580,0.5219
1500.0,0.569,0.1472,0.5159,0.929,0.062,1500.0,1410,1590,0.5159
1510.0,0.569,0.1472,0.5029,0.929,0.062,1510.0,1420,1600,0.5029
1520.0,0.569,0.1472,0.4915,0.929,0.062,1520.0,1430,1610,0.4915
1530.0,0.569,0.1472,0.4934,0.929,0.062,1530.0,1440,1620,0.4934
1540.0,0.569,0.1472,0.4913,0.929,0.062,1540.0,1450,1630,0.4913
1550.0,0.569,0.1472,0.5022,0.929,0.062,1550.0,1460,1640,0.5022
1560.0,0.569,0.1472,0.5169,0.929,0.062,1560.0,1470,1650,0.5169
1570.0,0.569,0.1472,0.5225,0.929,0.062,1570.0,1480,1660,0.5225
1580.0,0.569,0.1472,0.5308,0.929,0.062,1580.0,1490,1670,0.5308
1590.0,0.569,0.1472,0.5348,0.929,0.062,1590.0,1500,1680,0.5348
1600.0,0.569,0.1472,0.5592,0.929,0.062,1600.0,1510,1690,0.5592
1610.0,0.569,0.1472,0.5385,0.929,0.062,1610.0,1520,1700,0.5385
1620.0,0.569,0.1472,0.5342,0.929,0.062,1620.0,1530,1710,0.5342
1630.0,0.569,0.1472,0.5298,0.929,0.062,1630.0,1540,1720,0.5298
1640.0,0.569,0.1472,0.5333,0.929,0.062,1640.0,1550,1730,0.5333
1650.0,0.569,0.1472,0.5316,0.929,0.062,1650.0,1560,1740,0.5316
1660.0,0.569,0.1472,0.5234,0.929,0.062,1660.0,1570,1750,0.5234
1670.0,0.569,0.1472,0.5353,0.929,0.062,1670.0,1580,1760,0.5353
1680.0,0.569,0.1472,0.5325,0.929,0.062,1680.0,1590,1770,0.5325
1690.0,0.569,0.1472,0.5322,0.929,0.062,1690.0,1600,1780,0.5322
1700.0,0.569,0.1472,0.5333,0.929,0.062,1700.0,1610,1790,0.5333
1710.0,0.569,0.1472,0.5083,0.929,0.062,1710.0,1620,1800,0.5083
1720.0,0.569,0.1472,0.5053,0.929,0.062,1720.0,1630,1810,0.5053
1730.0,0.569,0.1472,0.4782,0.929,0.062,1730.0,1640,1820,0.4782
1740.0,0.569,0.1472,0.4764,0.929,0.062,1740.0,1650,1830,0.4764
1750.0,0.569,0.1472,0.4813,0.929,0.062,1750.0,1660,1840,0.4813
1760.0,0.569,0.1472,0.4809,0.929,0.062,1760.0,1670,1850,0.4809
1770.0,0.569,0.1472,0.4769,0.929,0.062,1770.0,1680,1860,0.4769
1780.0,0.569,0.1472,0.474,0.929,0.062,1780.0,1690,1870,0.474
1790.0,0.569,0.1472,0.4816,0.929,0.062,1790.0,1700,1880,0.4816
1800.0,0.569,0.1472,0.4861,0.929,0.062,1800.0,1710,1890,0.4861
1810.0,0.569,0.1472,0.488,0.929,0.062,1810.0,1720,1900,0.488
1820.0,0.569,0.1472,0.4872,0.929,0.062,1820.0,1730,1910,0.4872
1830.0,0.569,0.1472,0.4861,0.929,0.062,1830.0,1740,1920,0.4861
1840.0,0.569,0.1472,0.4916,0.929,0.062,1840.0,1750,1930,0.4916
1850.0,0.569,0.1472,0.5016,0.929,0.062,1850.0,1760,1940,0.5016
1860.0,0.569,0.1472,0.5122,0.929,0.062,1860.0,1770,1950,0.5122
1870.0,0.569,0.1472,0.5197,0.929,0.062,1870.0,1780,1960,0.5197
1880.0,0.569,0.1472,0.5007,0.929,0.062,1880.0,1790,1970,0.5007
1890.0,0.569,0.1472,0.5193,0.929,0.062,1890.0,1800,1980,0.5193
1900.0,0.569,0.1472,0.5167,0.929,0.062,1900.0,1810,1990,0.5167
1910.0,0.569,0.1472,0.531,0.929,0.062,1910.0,1820,2000,0.531
1920.0,0.569,0.1472,0.5157,0.929,0.062,1920.0,1830,2010,0.5157
1930.0,0.569,0.1472,0.4903,0.929,0.062,1930.0,1840,2020,0.4903
1940.0,0.569,0.1472,0.4714,0.929,0.062,1940.0,1850,2030,0.4714
1950.0,0.569,0.1472,0.4915,0.929,0.062,1950.0,1860,2040,0.4915
1960.0,0.569,0.1472,0.4745,0.929,0.062,1960.0,1870,2050,0.4745
1970.0,0.569,0.1472,0.4858,0.929,0.062,1970.0,1880,2060,0.4858
1980.0,0.569,0.1472,0.4921,0.929,0.062,1980.0,1890,2070,0.4921
1990.0,0.569,0.1472,0.485,0.929,0.062,1990.0,1900,2080,0.485
2000.0,0.569,0.1472,0.4844,0.929,0.062,2000.0,1910,2090,0.4844
2010.0,0.569,0.1472,0.4754,0.929,0.062,2010.0,1920,2100,0.4754
2020.0,0.569,0.1472,0.4807,0.929,0.062,2020.0,1930,2110,0.4807
2030.0,0.569,0.1472,0.4834,0.929,0.062,2030.0,1940,2120,0.4834
2040.0,0.569,0.1472,0.4876,0.929,0.062,2040.0,1950,2130,0.4876
2050.0,0.569,0.1472,0.4892,0.929,0.062,2050.0,1960,2140,0.4892
2060.0,0.569,0.1472,0.5042,0.929,0.062,2060.0,1970,2150,0.5042
2070.0,0.569,0.1472,0.4956,0.929,0.062,2070.0,1980,2160,0.4956
2080.0,0.569,0.1472,0.5028,0.929,0.062,2080.0,1990,2170,0.5028
2090.0,0.569,0.1472,0.514,0.929,0.062,2090.0,2000,2180,0.514
2100.0,0.569,0.1472,0.522,0.929,0.062,2100.0,2010,2190,0.522
2110.0,0.569,0.1472,0.5484,0.929,0.062,2110.0,2020,2200,0.5484
2120.0,0.569,0.1472,0.5507,0.929,0.062,2120.0,2030,2210,0.5507
2130.0,0.569,0.1472,0.5222,0.929,0.062,2130.0,2040,2220,0.5222
2140.0,0.569,0.1472,0.5295,0.929,0.062,2140.0,2050,2230,0.5295
2150.0,0.569,0.1472,0.5365,0.929,0.062,2150.0,2060,2240,0.5365
2160.0,0.569,0.1472,0.541,0.929,0.062,2160.0,2070,2250,0.541
2170.0,0.569,0.1472,0.5338,0.929,0.062,2170.0,2080,2260,0.5338
2180.0,0.569,0.1472,0.5412,0.929,0.062,2180.0,2090,2270,0.5412
2190.0,0.569,0.1472,0.5437,0.929,0.062,2190.0,2100,2280,0.5437
2200.0,0.569,0.1472,0.5288,0.929,0.062,2200.0,2110,2290,0.5288
2210.0,0.569,0.1472,0.5161,0.929,0.062,2210.0,2120,2300,0.5161
2220.0,0.569,0.1472,0.5024,0.929,0.062,2220.0,2130,2310,0.5024
2230.0,0.569,0.1472,0.4909,0.929,0.062,2230.0,2140,2320,0.4909
2240.0,0.569,0.1472,0.5002,0.929,0.062,2240.0,2150,2330,0.5002
2250.0,0.569,0.1472,0.5011,0.929,0.062,2250.0,2160,2340,0.5011
2260.0,0.569,0.1472,0.501,0.929,0.062,2260.0,2170,2350,0.501
2270.0,0.569,0.1472,0.492,0.929,0.062,2270.0,2180,2360,0.492
2280.0,0.569,0.1472,0.4999,0.929,0.062,2280.0,2190,2370,0.4999
2290.0,0.569,0.1472,0.4973,0.929,0.062,2290.0,2200,2380,0.4973
2300.0,0.569,0.1472,0.5044,0.929,0.062,2300.0,2210,2390,0.5044
2310.0,0.569,0.1472,0.514,0.929,0.062,2310.0,2220,2400,0.514
2320.0,0.569,0.1472,0.5119,0.929,0.062,2320.0,2230,2410,0.5119
2330.0,0.569,0.1472,0.5105,0.929,0.062,2330.0,2240,2420,0.5105
2340.0,0.569,0.1472,0.4967,0.929,0.062,2340.0,2250,2430,0.4967
2350.0,0.569,0.1472,0.5186,0.929,0.062,2350.0,2260,2440,0.5186
2360.0,0.569,0.1472,0.5029,0.929,0.062,2360.0,2270,2450,0.5029
2370.0,0.569,0.1472,0.5079,0.929,0.062,2370.0,2280,2460,0.5079
2380.0,0.569,0.1472,0.5086,0.929,0.062,2380.0,2290,2470,0.5086
2390.0,0.569,0.1472,0.5085,0.929,0.062,2390.0,2300,2480,0.5085
2400.0,0.569,0.1472,0.5151,0.929,0.062,2400.0,2310,2490,0.5151
2410.0,0.569,0.1472,0.5213,0.929,0.062,2410.0,2320,2500,0.5213
2420.0,0.569,0.1472,0.5155,0.929,0.062,2420.0,2330,2510,0.5155
2430.0,0.569,0.1472,0.5205,0.929,0.062,2430.0,2340,2520,0.5205
2440.0,0.569,0.1472,0.525,0.929,0.062,2440.0,2350,2530,0.525
2450.0,0.569,0.1472,0.5304,0.929,0.062,2450.0,2360,2540,0.5304
2460.0,0.569,0.1472,0.5189,0.929,0.062,2460.0,2370,2550,0.5189
2470.0,0.569,0.1472,0.5083,0.929,0.062,2470.0,2380,2560,0.5083
2480.0,0.569,0.1472,0.5094,0.929,0.062,2480.0,2390,2570,0.5094
2490.0,0.569,0.1472,0.5,0.929,0.062,2490.0,2400,2580,0.5
2500.0,0.569,0.1472,0.4995,0.929,0.062,2500.0,2410,2590,0.4995
2510.0,0.569,0.1472,0.4961,0.929,0.062,2510.0,2420,2600,0.4961
2520.0,0.569,0.1472,0.5008,0.929,0.062,2520.0,2430,2610,0.5008
