,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
-580.0,0.571,0.1435,0.1338,0.918,0.0716,-580.0,-670,-490,0.1338
-570.0,0.571,0.1435,0.1332,0.918,0.0716,-570.0,-660,-480,0.1332
-560.0,0.571,0.1435,0.1262,0.918,0.0716,-560.0,-650,-470,0.1262
-550.0,0.571,0.1435,0.1325,0.918,0.0716,-550.0,-640,-460,0.1325
-540.0,0.571,0.1435,0.1436,0.918,0.0716,-540.0,-630,-450,0.1436
-530.0,0.571,0.1435,0.1449,0.918,0.0716,-530.0,-620,-440,0.1449
-520.0,0.571,0.1435,0.1472,0.918,0.0716,-520.0,-610,-430,0.1472
-510.0,0.571,0.1435,0.1545,0.918,0.0716,-510.0,-600,-420,0.1545
-500.0,0.571,0.1435,0.1555,0.918,0.0716,-500.0,-590,-410,0.1555
-490.0,0.571,0.1435,0.1689,0.918,0.0716,-490.0,-580,-400,0.1689
-480.0,0.571,0.1435,0.1833,0.918,0.0716,-480.0,-570,-390,0.1833
-470.0,0.571,0.1435,0.188,0.918,0.0716,-470.0,-560,-380,0.188
-460.0,0.571,0.1435,0.1932,0.918,0.0716,-460.0,-550,-370,0.1932
-450.0,0.571,0.1435,0.1952,0.918,0.0716,-450.0,-540,-360,0.1952
-440.0,0.571,0.1435,0.203,0.918,0.0716,-440.0,-530,-350,0.203
-430.0,0.571,0.1435,0.2006,0.918,0.0716,-430.0,-520,-340,0.2006
-420.0,0.571,0.1435,0.1969,0.918,0.0716,-420.0,-510,-330,0.1969
-410.0,0.571,0.1435,0.1987,0.918,0.0716,-410.0,-500,-320,0.1987
-400.0,0.571,0.1435,0.1951,0.918,0.0716,-400.0,-490,-310,0.1951
-390.0,0.571,0.1435,0.1997,0.918,0.0716,-390.0,-480,-300,0.1997
-380.0,0.571,0.1435,0.2026,0.918,0.0716,-380.0,-470,-290,0.2026
-370.0,0.571,0.1435,0.1994,0.918,0.0716,-370.0,-460,-280,0.1994
-360.0,0.571,0.1435,0.1859,0.918,0.0716,-360.0,-450,-270,0.1859
-350.0,0.571,0.1435,0.196,0.918,0.0716,-350.0,-440,-260,0.196
-340.0,0.571,0.1435,0.1983,0.918,0.0716,-340.0,-430,-250,0.1983
-330.0,0.571,0.1435,0.1891,0.918,0.0716,-330.0,-420,-240,0.1891
-320.0,0.571,0.1435,0.1879,0.918,0.0716,-320.0,-410,-230,0.1879
-310.0,0.571,0.1435,0.1877,0.918,0.0716,-310.0,-400,-220,0.1877
-300.0,0.571,0.1435,0.1733,0.918,0.0716,-300.0,-390,-210,0.1733
-290.0,0.571,0.1435,0.1707,0.918,0.0716,-290.0,-380,-200,0.1707
-280.0,0.571,0.1435,0.1708,0.918,0.0716,-280.0,-370,-190,0.1708
-270.0,0.571,0.1435,0.1749,0.918,0.0716,-270.0,-360,-180,0.1749
-260.0,0.571,0.1435,0.161,0.918,0.0716,-260.0,-350,-170,0.161
-250.0,0.571,0.1435,0.1638,0.918,0.0716,-250.0,-340,-160,0.1638
-240.0,0.571,0.1435,0.18,0.918,0.0716,-240.0,-330,-150,0.18
-230.0,0.571,0.1435,0.1798,0.918,0.0716,-230.0,-320,-140,0.1798
-220.0,0.571,0.1435,0.1806,0.918,0.0716,-220.0,-310,-130,0.1806
-210.0,0.571,0.1435,0.1684,0.918,0.0716,-210.0,-300,-120,0.1684
-200.0,0.571,0.1435,0.179,0.918,0.0716,-200.0,-290,-110,0.179
-190.0,0.571,0.1435,0.1805,0.918,0.0716,-190.0,-280,-100,0.1805
-180.0,0.571,0.1435,0.1859,0.918,0.0716,-180.0,-270,-90,0.1859
-170.0,0.571,0.1435,0.1779,0.918,0.0716,-170.0,-260,-80,0.1779
-160.0,0.571,0.1435,0.1661,0.918,0.0716,-160.0,-250,-70,0.1661
-150.0,0.571,0.1435,0.1733,0.918,0.0716,-150.0,-240,-60,0.1733
-140.0,0.571,0.1435,0.1746,0.918,0.0716,-140.0,-230,-50,0.1746
-130.0,0.571,0.1435,0.17,0.918,0.0716,-130.0,-220,-40,0.17
-120.0,0.571,0.1435,0.1812,0.918,0.0716,-120.0,-210,-30,0.1812
-110.0,0.571,0.1435,0.1901,0.918,0.0716,-110.0,-200,-20,0.1901
-100.0,0.571,0.1435,0.1869,0.918,0.0716,-100.0,-190,-10,0.1869
-90.0,0.571,0.1435,0.189,0.918,0.0716,-90.0,-180,0,0.189
-80.0,0.571,0.1435,0.1932,0.918,0.0716,-80.0,-170,10,0.1932
-70.0,0.571,0.1435,0.1934,0.918,0.0716,-70.0,-160,20,0.1934
-60.0,0.571,0.1435,0.1794,0.918,0.0716,-60.0,-150,30,0.1794
-50.0,0.571,0.1435,0.1801,0.918,0.0716,-50.0,-140,40,0.1801
-40.0,0.571,0.1435,0.1881,0.918,0.0716,-40.0,-130,50,0.1881
-30.0,0.571,0.1435,0.2075,0.918,0.0716,-30.0,-120,60,0.2075
-20.0,0.571,0.1435,0.2037,0.918,0.0716,-20.0,-110,70,0.2037
-10.0,0.571,0.1435,0.2065,0.918,0.0716,-10.0,-100,80,0.2065
0.0,0.571,0.1435,0.2113,0.918,0.0716,0.0,-90,90,0.2113
10.0,0.571,0.1435,0.2248,0.918,0.0716,10.0,-80,100,0.2248
20.0,0.571,0.1435,0.2482,0.918,0.0716,20.0,-70,110,0.2482
30.0,0.571,0.1435,0.2574,0.918,0.0716,30.0,-60,120,0.2574
40.0,0.571,0.1435,0.2743,0.918,0.0716,40.0,-50,130,0.2743
50.0,0.571,0.1435,0.2869,0.918,0.0716,50.0,-40,140,0.2869
60.0,0.571,0.1435,0.2959,0.918,0.0716,60.0,-30,150,0.2959
70.0,0.571,0.1435,0.298,0.918,0.0716,70.0,-20,160,0.298
80.0,0.571,0.1435,0.3456,0.918,0.0716,80.0,-10,170,0.3456
90.0,0.571,0.1435,0.3787,0.918,0.0716,90.0,0,180,0.3787
100.0,0.571,0.1435,0.4008,0.918,0.0716,100.0,10,190,0.4008
110.0,0.571,0.1435,0.4044,0.918,0.0716,110.0,20,200,0.4044
120.0,0.571,0.1435,0.418,0.918,0.0716,120.0,30,210,0.418
130.0,0.571,0.1435,0.449,0.918,0.0716,130.0,40,220,0.449
140.0,0.571,0.1435,0.4478,0.918,0.0716,140.0,50,230,0.4478
150.0,0.571,0.1435,0.46,0.918,0.0716,150.0,60,240,0.46
160.0,0.571,0.1435,0.4584,0.918,0.0716,160.0,70,250,0.4584
170.0,0.571,0.1435,0.4695,0.918,0.0716,170.0,80,260,0.4695
180.0,0.571,0.1435,0.4731,0.918,0.0716,180.0,90,270,0.4731
190.0,0.571,0.1435,0.4671,0.918,0.0716,190.0,100,280,0.4671
200.0,0.571,0.1435,0.4938,0.918,0.0716,200.0,110,290,0.4938
210.0,0.571,0.1435,0.4895,0.918,0.0716,210.0,120,300,0.4895
220.0,0.571,0.1435,0.4941,0.918,0.0716,220.0,130,310,0.4941
230.0,0.571,0.1435,0.4879,0.918,0.0716,230.0,140,320,0.4879
240.0,0.571,0.1435,0.4998,0.918,0.0716,240.0,150,330,0.4998
250.0,0.571,0.1435,0.5183,0.918,0.0716,250.0,160,340,0.5183
260.0,0.571,0.1435,0.5122,0.918,0.0716,260.0,170,350,0.5122
270.0,0.571,0.1435,0.5034,0.918,0.0716,270.0,180,360,0.5034
280.0,0.571,0.1435,0.4917,0.918,0.0716,280.0,190,370,0.4917
290.0,0.571,0.1435,0.5282,0.918,0.0716,290.0,200,380,0.5282
300.0,0.571,0.1435,0.5279,0.918,0.0716,300.0,210,390,0.5279
310.0,0.571,0.1435,0.5088,0.918,0.0716,310.0,220,400,0.5088
320.0,0.571,0.1435,0.5289,0.918,0.0716,320.0,230,410,0.5289
330.0,0.571,0.1435,0.5409,0.918,0.0716,330.0,240,420,0.5409
340.0,0.571,0.1435,0.5587,0.918,0.0716,340.0,250,430,0.5587
350.0,0.571,0.1435,0.5616,0.918,0.0716,350.0,260,440,0.5616
360.0,0.571,0.1435,0.5504,0.918,0.0716,360.0,270,450,0.5504
370.0,0.571,0.1435,0.5563,0.918,0.0716,370.0,280,460,0.5563
380.0,0.571,0.1435,0.5273,0.918,0.0716,380.0,290,470,0.5273
390.0,0.571,0.1435,0.5364,0.918,0.0716,390.0,300,480,0.5364
400.0,0.571,0.1435,0.5452,0.918,0.0716,400.0,310,490,0.5452
410.0,0.571,0.1435,0.5447,0.918,0.0716,410.0,320,500,0.5447
420.0,0.571,0.1435,0.532,0.918,0.0716,420.0,330,510,0.532
430.0,0.571,0.1435,0.5133,0.918,0.0716,430.0,340,520,0.5133
440.0,0.571,0.1435,0.5219,0.918,0.0716,440.0,350,530,0.5219
450.0,0.571,0.1435,0.516,0.918,0.0716,450.0,360,540,0.516
460.0,0.571,0.1435,0.5304,0.918,0.0716,460.0,370,550,0.5304
470.0,0.571,0.1435,0.4905,0.918,0.0716,470.0,380,560,0.4905
480.0,0.571,0.1435,0.4919,0.918,0.0716,480.0,390,570,0.4919
490.0,0.571,0.1435,0.4948,0.918,0.0716,490.0,400,580,0.4948
500.0,0.571,0.1435,0.4909,0.918,0.0716,500.0,410,590,0.4909
510.0,0.571,0.1435,0.4822,0.918,0.0716,510.0,420,600,0.4822
520.0,0.571,0.1435,0.4768,0.918,0.0716,520.0,430,610,0.4768
530.0,0.571,0.1435,0.4729,0.918,0.0716,530.0,440,620,0.4729
540.0,0.571,0.1435,0.4946,0.918,0.0716,540.0,450,630,0.4946
550.0,0.571,0.1435,0.5009,0.918,0.0716,550.0,460,640,0.5009
560.0,0.571,0.1435,0.5214,0.918,0.0716,560.0,470,650,0.5214
570.0,0.571,0.1435,0.5319,0.918,0.0716,570.0,480,660,0.5319
580.0,0.571,0.1435,0.5375,0.918,0.0716,580.0,490,670,0.5375
590.0,0.571,0.1435,0.5368,0.918,0.0716,590.0,500,680,0.5368
600.0,0.571,0.1435,0.5562,0.918,0.0716,600.0,510,690,0.5562
610.0,0.571,0.1435,0.5771,0.918,0.0716,610.0,520,700,0.5771
620.0,0.571,0.1435,0.5714,0.918,0.0716,620.0,530,710,0.5714
630.0,0.571,0.1435,0.5873,0.918,0.0716,630.0,540,720,0.5873
640.0,0.571,0.1435,0.5807,0.918,0.0716,640.0,550,730,0.5807
650.0,0.571,0.1435,0.6027,0.918,0.0716,650.0,560,740,0.6027
660.0,0.571,0.1435,0.6028,0.918,0.0716,660.0,570,750,0.6028
670.0,0.571,0.1435,0.6055,0.918,0.0716,670.0,580,760,0.6055
680.0,0.571,0.1435,0.6046,0.918,0.0716,680.0,590,770,0.6046
690.0,0.571,0.1435,0.601,0.918,0.0716,690.0,600,780,0.601
700.0,0.571,0.1435,0.6015,0.918,0.0716,700.0,610,790,0.6015
710.0,0.571,0.1435,0.6074,0.918,0.0716,710.0,620,800,0.6074
720.0,0.571,0.1435,0.6054,0.918,0.0716,720.0,630,810,0.6054
730.0,0.571,0.1435,0.6046,0.918,0.0716,730.0,640,820,0.6046
740.0,0.571,0.1435,0.5844,0.918,0.0716,740.0,650,830,0.5844
750.0,0.571,0.1435,0.5713,0.918,0.0716,750.0,660,840,0.5713
760.0,0.571,0.1435,0.563,0.918,0.0716,760.0,670,850,0.563
770.0,0.571,0.1435,0.5654,0.918,0.0716,770.0,680,860,0.5654
780.0,0.571,0.1435,0.5588,0.918,0.0716,780.0,690,870,0.5588
790.0,0.571,0.1435,0.5715,0.918,0.0716,790.0,700,880,0.5715
800.0,0.571,0.1435,0.5768,0.918,0.0716,800.0,710,890,0.5768
810.0,0.571,0.1435,0.5733,0.918,0.0716,810.0,720,900,0.5733
820.0,0.571,0.1435,0.5805,0.918,0.0716,820.0,730,910,0.5805
830.0,0.571,0.1435,0.596,0.918,0.0716,830.0,740,920,0.596
840.0,0.571,0.1435,0.6102,0.918,0.0716,840.0,750,930,0.6102
850.0,0.571,0.1435,0.6164,0.918,0.0716,850.0,760,940,0.6164
860.0,0.571,0.1435,0.623,0.918,0.0716,860.0,770,950,0.623
870.0,0.571,0.1435,0.6351,0.918,0.0716,870.0,780,960,0.6351
880.0,0.571,0.1435,0.6265,0.918,0.0716,880.0,790,970,0.6265
890.0,0.571,0.1435,0.636,0.918,0.0716,890.0,800,980,0.636
900.0,0.571,0.1435,0.6317,0.918,0.0716,900.0,810,990,0.6317
910.0,0.571,0.1435,0.64,0.918,0.0716,910.0,820,1000,0.64
920.0,0.571,0.1435,0.663,0.918,0.0716,920.0,830,1010,0.663
930.0,0.571,0.1435,0.6657,0.918,0.0716,930.0,840,1020,0.6657
940.0,0.571,0.1435,0.6681,0.918,0.0716,940.0,850,1030,0.6681
950.0,0.571,0.1435,0.6747,0.918,0.0716,950.0,860,1040,0.6747
960.0,0.571,0.1435,0.6711,0.918,0.0716,960.0,870,1050,0.6711
970.0,0.571,0.1435,0.6504,0.918,0.0716,970.0,880,1060,0.6504
980.0,0.571,0.1435,0.6426,0.918,0.0716,980.0,890,1070,0.6426
990.0,0.571,0.1435,0.6384,0.918,0.0716,990.0,900,1080,0.6384
1000.0,0.571,0.1435,0.6293,0.918,0.0716,1000.0,910,1090,0.6293
1010.0,0.571,0.1435,0.618,0.918,0.0716,1010.0,920,1100,0.618
1020.0,0.571,0.1435,0.6021,0.918,0.0716,1020.0,930,1110,0.6021
1030.0,0.571,0.1435,0.6119,0.918,0.0716,1030.0,940,1120,0.6119
1040.0,0.571,0.1435,0.594,0.918,0.0716,1040.0,950,1130,0.594
1050.0,0.571,0.1435,0.573,0.918,0.0716,1050.0,960,1140,0.573
1060.0,0.571,0.1435,0.566,0.918,0.0716,1060.0,970,1150,0.566
1070.0,0.571,0.1435,0.5549,0.918,0.0716,1070.0,980,1160,0.5549
1080.0,0.571,0.1435,0.5671,0.918,0.0716,1080.0,990,1170,0.5671
1090.0,0.571,0.1435,0.5667,0.918,0.0716,1090.0,1000,1180,0.5667
1100.0,0.571,0.1435,0.5571,0.918,0.0716,1100.0,1010,1190,0.5571
1110.0,0.571,0.1435,0.5497,0.918,0.0716,1110.0,1020,1200,0.5497
1120.0,0.571,0.1435,0.5453,0.918,0.0716,1120.0,1030,1210,0.5453
1130.0,0.571,0.1435,0.5318,0.918,0.0716,1130.0,1040,1220,0.5318
1140.0,0.571,0.1435,0.5221,0.918,0.0716,1140.0,1050,1230,0.5221
1150.0,0.571,0.1435,0.5272,0.918,0.0716,1150.0,1060,1240,0.5272
1160.0,0.571,0.1435,0.5373,0.918,0.0716,1160.0,1070,1250,0.5373
1170.0,0.571,0.1435,0.5284,0.918,0.0716,1170.0,1080,1260,0.5284
1180.0,0.571,0.1435,0.5225,0.918,0.0716,1180.0,1090,1270,0.5225
1190.0,0.571,0.1435,0.5336,0.918,0.0716,1190.0,1100,1280,0.5336
1200.0,0.571,0.1435,0.5491,0.918,0.0716,1200.0,1110,1290,0.5491
1210.0,0.571,0.1435,0.5249,0.918,0.0716,1210.0,1120,1300,0.5249
1220.0,0.571,0.1435,0.5403,0.918,0.0716,1220.0,1130,1310,0.5403
1230.0,0.571,0.1435,0.5458,0.918,0.0716,1230.0,1140,1320,0.5458
1240.0,0.571,0.1435,0.5533,0.918,0.0716,1240.0,1150,1330,0.5533
1250.0,0.571,0.1435,0.5602,0.918,0.0716,1250.0,1160,1340,0.5602
1260.0,0.571,0.1435,0.5595,0.918,0.0716,1260.0,1170,1350,0.5595
1270.0,0.571,0.1435,0.5675,0.918,0.0716,1270.0,1180,1360,0.5675
1280.0,0.571,0.1435,0.5648,0.918,0.0716,1280.0,1190,1370,0.5648
1290.0,0.571,0.1435,0.5552,0.918,0.0716,1290.0,1200,1380,0.5552
1300.0,0.571,0.1435,0.5575,0.918,0.0716,1300.0,1210,1390,0.5575
1310.0,0.571,0.1435,0.5696,0.918,0.0716,1310.0,1220,1400,0.5696
1320.0,0.571,0.1435,0.5856,0.918,0.0716,1320.0,1230,1410,0.5856
1330.0,0.571,0.1435,0.5781,0.918,0.0716,1330.0,1240,1420,0.5781
1340.0,0.571,0.1435,0.5618,0.918,0.0716,1340.0,1250,1430,0.5618
1350.0,0.571,0.1435,0.5452,0.918,0.0716,1350.0,1260,1440,0.5452
1360.0,0.571,0.1435,0.5539,0.918,0.0716,1360.0,1270,1450,0.5539
1370.0,0.571,0.1435,0.5405,0.918,0.0716,1370.0,1280,1460,0.5405
1380.0,0.571,0.1435,0.5386,0.918,0.0716,1380.0,1290,1470,0.5386
1390.0,0.571,0.1435,0.5437,0.918,0.0716,1390.0,1300,1480,0.5437
1400.0,0.571,0.1435,0.5323,0.918,0.0716,1400.0,1310,1490,0.5323
1410.0,0.571,0.1435,0.5345,0.918,0.0716,1410.0,1320,1500,0.5345
1420.0,0.571,0.1435,0.518,0.918,0.0716,1420.0,1330,1510,0.518
1430.0,0.571,0.1435,0.5119,0.918,0.0716,1430.0,1340,1520,0.5119
1440.0,0.571,0.1435,0.5062,0.918,0.0716,1440.0,1350,1530,0.5062
1450.0,0.571,0.1435,0.4953,0.918,0.0716,1450.0,1360,1540,0.4953
1460.0,0.571,0.1435,0.5058,0.918,0.0716,1460.0,1370,1550,0.5058
1470.0,0.571,0.1435,0.5175,0.918,0.0716,1470.0,1380,1560,0.5175
1480.0,0.571,0.1435,0.5188,0.918,0.0716,1480.0,1390,1570,0.5188
1490.0,0.571,0.1435,0.5111,0.918,0.0716,1490.0,1400,1580,0.5111
1500.0,0.571,0.1435,0.4901,0.918,0.0716,1500.0,1410,1590,0.4901
1510.0,0.571,0.1435,0.493,0.918,0.0716,1510.0,1420,1600,0.493
1520.0,0.571,0.1435,0.4918,0.918,0.0716,1520.0,1430,1610,0.4918
1530.0,0.571,0.1435,0.5143,0.918,0.0716,1530.0,1440,1620,0.5143
1540.0,0.571,0.1435,0.5084,0.918,0.0716,1540.0,1450,1630,0.5084
1550.0,0.571,0.1435,0.5192,0.918,0.0716,1550.0,1460,1640,0.5192
1560.0,0.571,0.1435,0.5051,0.918,0.0716,1560.0,1470,1650,0.5051
1570.0,0.571,0.1435,0.5007,0.918,0.0716,1570.0,1480,1660,0.5007
1580.0,0.571,0.1435,0.5183,0.918,0.0716,1580.0,1490,1670,0.5183
1590.0,0.571,0.1435,0.5255,0.918,0.0716,1590.0,1500,1680,0.5255
1600.0,0.571,0.1435,0.5487,0.918,0.0716,1600.0,1510,1690,0.5487
1610.0,0.571,0.1435,0.5359,0.918,0.0716,1610.0,1520,1700,0.5359
1620.0,0.571,0.1435,0.5363,0.918,0.0716,1620.0,1530,1710,0.5363
1630.0,0.571,0.1435,0.5334,0.918,0.0716,1630.0,1540,1720,0.5334
1640.0,0.571,0.1435,0.5314,0.918,0.0716,1640.0,1550,1730,0.5314
1650.0,0.571,0.1435,0.5397,0.918,0.0716,1650.0,1560,1740,0.5397
1660.0,0.571,0.1435,0.5438,0.918,0.0716,1660.0,1570,1750,0.5438
1670.0,0.571,0.1435,0.5456,0.918,0.0716,1670.0,1580,1760,0.5456
1680.0,0.571,0.1435,0.5451,0.918,0.0716,1680.0,1590,1770,0.5451
1690.0,0.571,0.1435,0.5581,0.918,0.0716,1690.0,1600,1780,0.5581
1700.0,0.571,0.1435,0.5585,0.918,0.0716,1700.0,1610,1790,0.5585
1710.0,0.571,0.1435,0.5551,0.918,0.0716,1710.0,1620,1800,0.5551
1720.0,0.571,0.1435,0.5465,0.918,0.0716,1720.0,1630,1810,0.5465
1730.0,0.571,0.1435,0.5445,0.918,0.0716,1730.0,1640,1820,0.5445
1740.0,0.571,0.1435,0.5431,0.918,0.0716,1740.0,1650,1830,0.5431
1750.0,0.571,0.1435,0.5313,0.918,0.0716,1750.0,1660,1840,0.5313
1760.0,0.571,0.1435,0.5201,0.918,0.0716,1760.0,1670,1850,0.5201
1770.0,0.571,0.1435,0.5189,0.918,0.0716,1770.0,1680,1860,0.5189
1780.0,0.571,0.1435,0.5233,0.918,0.0716,1780.0,1690,1870,0.5233
1790.0,0.571,0.1435,0.5311,0.918,0.0716,1790.0,1700,1880,0.5311
1800.0,0.571,0.1435,0.5287,0.918,0.0716,1800.0,1710,1890,0.5287
1810.0,0.571,0.1435,0.5319,0.918,0.0716,1810.0,1720,1900,0.5319
1820.0,0.571,0.1435,0.5178,0.918,0.0716,1820.0,1730,1910,0.5178
1830.0,0.571,0.1435,0.5095,0.918,0.0716,1830.0,1740,1920,0.5095
1840.0,0.571,0.1435,0.4939,0.918,0.0716,1840.0,1750,1930,0.4939
1850.0,0.571,0.1435,0.4937,0.918,0.0716,1850.0,1760,1940,0.4937
1860.0,0.571,0.1435,0.4936,0.918,0.0716,1860.0,1770,1950,0.4936
1870.0,0.571,0.1435,0.4792,0.918,0.0716,1870.0,1780,1960,0.4792
1880.0,0.571,0.1435,0.4951,0.918,0.0716,1880.0,1790,1970,0.4951
1890.0,0.571,0.1435,0.5106,0.918,0.0716,1890.0,1800,1980,0.5106
1900.0,0.571,0.1435,0.5297,0.918,0.0716,1900.0,1810,1990,0.5297
1910.0,0.571,0.1435,0.5326,0.918,0.0716,1910.0,1820,2000,0.5326
1920.0,0.571,0.1435,0.5522,0.918,0.0716,1920.0,1830,2010,0.5522
1930.0,0.571,0.1435,0.58,0.918,0.0716,1930.0,1840,2020,0.58
1940.0,0.571,0.1435,0.5733,0.918,0.0716,1940.0,1850,2030,0.5733
1950.0,0.571,0.1435,0.5572,0.918,0.0716,1950.0,1860,2040,0.5572
1960.0,0.571,0.1435,0.5602,0.918,0.0716,1960.0,1870,2050,0.5602
1970.0,0.571,0.1435,0.5792,0.918,0.0716,1970.0,1880,2060,0.5792
1980.0,0.571,0.1435,0.5879,0.918,0.0716,1980.0,1890,2070,0.5879
1990.0,0.571,0.1435,0.5947,0.918,0.0716,1990.0,1900,2080,0.5947
2000.0,0.571,0.1435,0.589,0.918,0.0716,2000.0,1910,2090,0.589
2010.0,0.571,0.1435,0.5845,0.918,0.0716,2010.0,1920,2100,0.5845
2020.0,0.571,0.1435,0.596,0.918,0.0716,2020.0,1930,2110,0.596
2030.0,0.571,0.1435,0.5979,0.918,0.0716,2030.0,1940,2120,0.5979
2040.0,0.571,0.1435,0.6125,0.918,0.0716,2040.0,1950,2130,0.6125
2050.0,0.571,0.1435,0.6156,0.918,0.0716,2050.0,1960,2140,0.6156
2060.0,0.571,0.1435,0.6184,0.918,0.0716,2060.0,1970,2150,0.6184
2070.0,0.571,0.1435,0.6113,0.918,0.0716,2070.0,1980,2160,0.6113
2080.0,0.571,0.1435,0.6059,0.918,0.0716,2080.0,1990,2170,0.6059
2090.0,0.571,0.1435,0.6013,0.918,0.0716,2090.0,2000,2180,0.6013
2100.0,0.571,0.1435,0.5942,0.918,0.0716,2100.0,2010,2190,0.5942
2110.0,0.571,0.1435,0.5968,0.918,0.0716,2110.0,2020,2200,0.5968
2120.0,0.571,0.1435,0.5989,0.918,0.0716,2120.0,2030,2210,0.5989
2130.0,0.571,0.1435,0.6131,0.918,0.0716,2130.0,2040,2220,0.6131
2140.0,0.571,0.1435,0.607,0.918,0.0716,2140.0,2050,2230,0.607
2150.0,0.571,0.1435,0.5736,0.918,0.0716,2150.0,2060,2240,0.5736
2160.0,0.571,0.1435,0.563,0.918,0.0716,2160.0,2070,2250,0.563
2170.0,0.571,0.1435,0.5558,0.918,0.0716,2170.0,2080,2260,0.5558
2180.0,0.571,0.1435,0.5639,0.918,0.0716,2180.0,2090,2270,0.5639
2190.0,0.571,0.1435,0.5764,0.918,0.0716,2190.0,2100,2280,0.5764
2200.0,0.571,0.1435,0.5766,0.918,0.0716,2200.0,2110,2290,0.5766
2210.0,0.571,0.1435,0.5855,0.918,0.0716,2210.0,2120,2300,0.5855
2220.0,0.571,0.1435,0.5872,0.918,0.0716,2220.0,2130,2310,0.5872
2230.0,0.571,0.1435,0.5862,0.918,0.0716,2230.0,2140,2320,0.5862
2240.0,0.571,0.1435,0.5786,0.918,0.0716,2240.0,2150,2330,0.5786
2250.0,0.571,0.1435,0.5653,0.918,0.0716,2250.0,2160,2340,0.5653
2260.0,0.571,0.1435,0.5654,0.918,0.0716,2260.0,2170,2350,0.5654
2270.0,0.571,0.1435,0.5685,0.918,0.0716,2270.0,2180,2360,0.5685
2280.0,0.571,0.1435,0.5599,0.918,0.0716,2280.0,2190,2370,0.5599
2290.0,0.571,0.1435,0.5463,0.918,0.0716,2290.0,2200,2380,0.5463
2300.0,0.571,0.1435,0.5428,0.918,0.0716,2300.0,2210,2390,0.5428
2310.0,0.571,0.1435,0.5547,0.918,0.0716,2310.0,2220,2400,0.5547
2320.0,0.571,0.1435,0.5386,0.918,0.0716,2320.0,2230,2410,0.5386
2330.0,0.571,0.1435,0.5538,0.918,0.0716,2330.0,2240,2420,0.5538
2340.0,0.571,0.1435,0.5647,0.918,0.0716,2340.0,2250,2430,0.5647
2350.0,0.571,0.1435,0.5646,0.918,0.0716,2350.0,2260,2440,0.5646
2360.0,0.571,0.1435,0.5651,0.918,0.0716,2360.0,2270,2450,0.5651
2370.0,0.571,0.1435,0.5625,0.918,0.0716,2370.0,2280,2460,0.5625
2380.0,0.571,0.1435,0.5467,0.918,0.0716,2380.0,2290,2470,0.5467
2390.0,0.571,0.1435,0.5393,0.918,0.0716,2390.0,2300,2480,0.5393
2400.0,0.571,0.1435,0.5265,0.918,0.0716,2400.0,2310,2490,0.5265
2410.0,0.571,0.1435,0.5198,0.918,0.0716,2410.0,2320,2500,0.5198
2420.0,0.571,0.1435,0.526,0.918,0.0716,2420.0,2330,2510,0.526
2430.0,0.571,0.1435,0.5276,0.918,0.0716,2430.0,2340,2520,0.5276
2440.0,0.571,0.1435,0.5148,0.918,0.0716,2440.0,2350,2530,0.5148
